ADM_CD_2025,ADM_NM,SGG_CD,total_damage_count,log_total_damage_count,total_F_AREA,log_total_F_AREA,total_area_depth,log_total_area_depth,n_damage_years,area_depth_evenness,max_year_share_area_depth,cluster_id,cluster_label,cluster_number_label
11170560,구로5동,11170,380,5.942799375126701,63127.78,11.052932045972973,26153.407,10.171772983018533,5,0.5367401679712602,0.5550060839109795,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11170610,고척1동,11170,52,3.970291913552122,9823.58955577,9.192643660370694,2571.255911154,7.852538579301291,5,0.8709370557676643,0.3509257853665105,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11170620,고척2동,11170,139,4.941642422609304,15586.07109333,9.654197073544282,4118.828218666,8.32356674697579,6,0.6524021185996938,0.5455413240632192,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11170640,개봉2동,11170,421,6.045005314036012,65385.72,11.088074458722227,16976.727,9.739657587536168,5,0.7488468233501592,0.3560225124666257,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11170650,개봉3동,11170,327,5.793013608384144,53641.52,10.890097316157867,13591.12,9.517245492035574,5,0.801534770645445,0.4083321315682593,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11170670,오류1동,11170,35,3.58351893845611,10002.94,9.210734294378565,2188.459,7.6914097603296545,5,0.4848628478646233,0.7268338131991506,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11170690,수궁동,11170,236,5.4680601411351315,59397.07,10.992017013240382,15446.355,9.645193070258939,5,0.7802725850411184,0.4406796943356539,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11170700,가리봉동,11170,147,4.997212273764115,21410,9.971660087639178,8642.27,9.064536262417779,3,0.8667731726686101,0.5931728585198102,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11170710,구로2동,11170,383,5.950642552587727,49667.21,10.813120369602208,12434.436,9.428305417946921,5,0.7246565434856077,0.43606432973719117,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11170720,개봉1동,11170,584,6.371611847231857,72820.2279453,11.195762784335122,18809.76558906,9.842184622639586,7,0.6779268772060462,0.3688813115265807,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11170730,오류2동,11170,173,5.159055299214529,48242.12,10.78400850592654,13145.522,9.483912515931122,4,0.7288166460137723,0.6162601987201421,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11170740,항동,11170,15,2.772588722239781,4886.88,8.49451395063191,1466.064,7.29101840363991,2,0.9759784887850287,0.5909885243754707,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11180510,가산동,11180,107,4.68213122712422,42449.55,10.656095148074877,11160.654,9.320239432838903,2,0.82830697097397,0.7389631467833337,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11180520,독산1동,11180,106,4.672828834461906,115702.77,11.658788496920575,25350.854000000003,10.14060714243969,1,0,1,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11180530,독산2동,11180,91,4.5217885770490405,14174.53,9.559272517667695,2877.418,7.964996116650868,3,0.21373256880379624,0.9461545037947214,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11180540,독산3동,11180,81,4.406719247264253,15601.67307616,9.655197529594615,3120.334615232,8.046015950632057,3,0.122499669352552,0.9739263171216171,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11180550,독산4동,11180,40,3.713572066704308,8347.85,9.029879083809107,1725.02,7.453573459061754,3,0.3475565776931043,0.9035663354627773,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11180570,시흥1동,11180,194,5.272999558563747,57784.12,10.96448658207088,15340.213,9.638298146110554,3,0.4051030376850211,0.8450599740694604,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11180580,시흥2동,11180,7,2.0794415416798357,23213.67,10.052539685405756,4642.7339999999995,8.443274062968882,1,0,1,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11180590,시흥3동,11180,14,2.70805020110221,24493.09835472,10.106187484034917,4964.216670944001,8.510212215193556,3,0.3315256156235052,0.9100219227822179,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11180600,시흥4동,11180,74,4.31748811353631,15019.3,9.617157898487502,3038.167,8.019338743693908,2,0.21347209339922324,0.96612398199309,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11180610,시흥5동,11180,96,4.574710978503383,15235.869999999999,9.63147342756973,3384.5950000000003,8.127284945379735,3,0.5594729518874582,0.7529798986289349,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11190540,여의동,11190,12,2.5649493574615367,80855.13,11.300426681549782,24256.539,10.096482734648342,1,0,1,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11190550,당산1동,11190,51,3.9512437185814275,60565.81,11.011502332251602,18060.454999999998,9.801535388509862,1,0,1,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11190560,당산2동,11190,17,2.8903717578961645,16595.24,9.716931442664174,5137.817999999999,8.54457837091461,2,0.9419380670234745,0.6408946365947568,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11190610,양평1동,11190,60,4.110873864173311,43566.24,10.6820607707658,12414.965,9.426738423475728,1,0,1,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11190620,양평2동,11190,12,2.5649493574615367,2196.31,7.694989163932778,535.402,6.284883879961348,2,0.18625179085455024,0.9716101172576866,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11190630,신길1동,11190,211,5.356586274672012,57190.38,10.95415846671091,15756.498,9.66507159446357,4,0.169917566299859,0.9476431882262163,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11190650,신길3동,11190,381,5.945420608606575,48150.13050417,10.78209989574961,12709.157151251,9.450156728485583,3,0.036467632480874146,0.9941251689343026,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11190660,신길4동,11190,68,4.23410650459726,11408.94,9.34224018429716,3051.218,8.023623818424877,2,0.23190446000508771,0.9622445856048306,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11190670,신길5동,11190,691,6.539585955617669,99047.87,11.503368643682014,26137.977,10.171182850987766,3,0.2823528967748935,0.9103029281875946,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11190680,신길6동,11190,726,6.588926477533519,161632.32,11.993085591934095,44362.104999999996,10.700163434506166,3,0.4261581634287581,0.8251286768290189,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11190690,신길7동,11190,71,4.276666119016055,41590.97,10.635662398770735,12051.672999999999,9.397041740045253,2,0.18955417502834168,0.9709600484513644,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11190700,대림1동,11190,1099,7.003065458786462,179072.73,12.095552899456946,61627.634,11.02888187918039,2,0.5989846136967719,0.8542958829151222,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11190710,대림2동,11190,1785,7.487733761436444,305675.36,12.630282174172363,89364.582,11.400490898220069,2,0.5633198221738165,0.8678446232759194,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11190720,대림3동,11190,436,6.07993319509559,99418.94,11.50710797614818,27831.75,10.233968663867381,2,0.3614410050764116,0.9311969243759376,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11190730,영등포본동,11190,97,4.584967478670572,41018.58,10.621804792666104,11711.119,9.368379396668601,1,0,1,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11190740,영등포동,11190,186,5.231108616854587,104151.43,11.553610778150015,30583.886,10.328261244352406,2,0.022856516795973687,0.9977700675447194,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11190750,도림동,11190,192,5.262690188904886,38653.98,10.56243089435695,10422.914999999999,9.251857964512034,2,0.2741062870611469,0.9528634743735318,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11190760,문래동,11190,366,5.905361848054571,149396.41044808,11.914365218519123,53379.233089616,10.885195789558498,4,0.5110242214641182,0.5298538656881154,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11200520,노량진2동,11200,278,5.631211781821365,55473.13,10.923672064937847,15294.176,9.63529276354724,4,0.3457876869083981,0.8662889716974618,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11200530,상도1동,11200,173,5.159055299214529,48693.01006953,10.793311304987098,18988.753020859,9.851654797974469,4,0.22892116718320357,0.9279961659748235,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11200540,상도2동,11200,179,5.19295685089021,145337.77998513,11.886822709922722,97987.115995539,11.492601484947828,4,0.05231987450781663,0.9888785991457427,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11200550,상도3동,11200,362,5.8944028342648505,191779.18,12.164105099282683,120721.96800000001,11.701253678957928,4,0.14590586234944392,0.9578080105519817,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11200560,상도4동,11200,613,6.419994928147142,229650.98818679,12.344320347181258,118157.901637358,11.679785621608215,5,0.30936539248015926,0.8400121585149988,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11200630,사당1동,11200,1669,7.4205789054108005,531707.4,13.183850497750184,304299.755,12.625771816986157,4,0.42679072304672333,0.8169488503203034,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11200650,사당3동,11200,134,4.90527477843843,85325.99,11.354246096093037,31236.478,10.349373870861248,3,0.2860628285445232,0.9243480651051633,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11200660,사당4동,11200,247,5.5134287461649825,77550.72,11.25870034759793,34335.038,10.44395075213997,3,0.35865957646967556,0.8980167140050931,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11200670,사당5동,11200,130,4.875197323201151,39129.43,10.574655704155068,12157.84,9.405811756232948,4,0.23176837006755815,0.927100537595494,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11200680,대방동,11200,445,6.100318952020064,236825.11871568,12.375081474539947,146514.591743136,11.894887130056963,5,0.09224268182606202,0.9714273800764139,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11200690,신대방1동,11200,459,6.131226489483141,250675.87246661,12.431920028062482,168366.346493322,12.033903457554514,4,0.09228014885531996,0.976638250011097,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11200700,신대방2동,11200,164,5.10594547390058,72019.81999999999,11.184710522864236,48193.396,10.782998027719161,3,0.24006930054448944,0.9407719680098908,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11200710,흑석동,11200,191,5.2574953720277815,188035.34,12.1443905210048,42162.922000000006,10.649320205454007,4,0.21722231777649947,0.9321399024479375,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11200720,노량진1동,11200,74,4.31748811353631,53212.82,10.88207341603029,11043.924,9.309726234888942,4,0.4309523474630993,0.8306127423549817,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11200730,사당2동,11200,498,6.212606095751519,299649.52999999997,12.610372174614952,145654.05,11.8889964339458,3,0.46548573814004707,0.8562140908543223,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11210520,보라매동,11210,295,5.69035945432406,62435.69,11.041908362333787,17948.275,9.795305003128583,3,0.6353698260409173,0.7673943596250893,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11210540,청림동,11210,38,3.6635616461296463,8076.44,8.99683026963021,1738.588,7.4614035825621885,3,0.9667661299104725,0.45669244237277606,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11210570,행운동,11210,80,4.394449154672439,19844.51,9.895733064055504,5730.4839999999995,8.653729763960834,3,0.9155516515862322,0.5246788927427422,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11210580,낙성대동,11210,302,5.713732805509369,77135.04,11.253325895209882,23711.543999999998,10.07375946980296,3,0.9332797365699543,0.46100515428265654,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11210610,중앙동,11210,116,4.762173934797756,23318.370558759998,10.057039648623308,6675.467111752,8.806344251140494,4,0.46824645433862583,0.7996499586676884,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11210620,인헌동,11210,146,4.990432586778736,39880.19,10.59366006314914,12414.798999999999,9.4267250535033,4,0.7384836729911858,0.4437179369557252,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11210630,남현동,11210,119,4.787491742782046,48418.55,10.787658936768565,15208.987,9.62970753055212,3,0.6873786904963715,0.5801225946211933,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11210640,서원동,11210,122,4.812184355372417,26224.26,10.174478347419356,6957.422,8.847708003484732,3,0.8918681608533484,0.5664557935396185,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11210650,신원동,11210,490,6.19644412779452,97905.77,11.491770978323817,27386.082,10.217826721350006,3,0.6306947330956961,0.76581206468307506,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11210660,서림동,11210,143,4.969813299576001,28351.53,10.252471546796677,8611.914,9.061017983832787,3,0.7548331543437105,0.5678412487630508,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11210680,신사동,11210,1361,7.2167094867094574,373840.32,12.831586708290393,140894.81399999998,11.855775988431965,3,0.8086144058542639,0.637907325673463,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11210690,신림동,11210,669,6.507277712385012,246448.42,12.414912058712211,98884.435,11.50171723679585,4,0.47899960522914725,0.7827602493759508,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11210710,난향동,11210,26,3.295836866004329,17012.41,9.741757135610001,3589.3820000000005,8.186013882506773,3,0.4234970786697351,0.8722064132488546,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11210720,조원동,11210,582,6.368187186350492,241687.66,12.395405647924377,85511.436,11.356417094640381,3,0.7967672389926589,0.6239922809856684,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11210730,대학동,11210,77,4.356708826689592,18158.07,9.806925439390188,5651.834,8.639912291305162,4,0.7919620215922525,0.43127416693413145,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11210780,은천동,11210,309,5.736572297479192,139640.59,11.846834347576376,56353.689,10.939420728073426,3,0.23533063982591565,0.9428725952616873,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11210790,성현동,11210,18,2.9444389791664403,3319.91,8.107994120738525,887.382,6.789401830671384,3,0.9856650554914544,0.416035033390355,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11210800,청룡동,11210,203,5.318119993844216,50690.5,10.833513522664003,15995.273,9.680111036587766,3,0.7114843912156015,0.6752959452458236,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11210810,난곡동,11210,285,5.655991810819852,56459.1,10.941289472971338,16022.153,9.68179001773593,3,0.9771616501501719,0.41539067814419195,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11210820,삼성동,11210,483,6.182084906716632,291714.91,12.583535696706452,85134.084,11.35199449752249,3,0.9573939184930466,0.4656818766030301,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11210830,미성동,11210,627,6.4425401664681985,289931.2,12.57740238152534,88068.51699999999,11.385881747510593,4,0.7831141518227636,0.4260239445158365,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11220510,서초1동,11220,196,5.2832037287379885,116996.98,11.669911948673587,49990.956,10.819617391467707,4,0.4975887580104845,0.7386791322814471,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11220520,서초2동,11220,215,5.375278407684165,528623.41,13.17803345867107,297445.452,12.602989494489776,4,0.606538483012425,0.6784982276346925,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11220530,서초3동,11220,361,5.8916442118257715,184696.04,12.126472140070826,97005.833,11.482536698303477,5,0.45032984178738616,0.7280574870173013,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11220540,서초4동,11220,90,4.51085950651685,213061.23,12.269339561645664,200316.29499999998,12.20765786340813,3,0.34724540976296997,0.8777714014728557,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11220550,잠원동,11220,34,3.5553480614894135,76588.18000000001,11.246211092487794,23738.024,10.074875555271358,5,0.4930450174289598,0.6117181446947733,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11220560,반포본동,11220,2,1.0986122886681098,12449.31,9.429500801181257,5555.254999999999,8.622679599149324,2,0.6817101762392165,0.8192522215451856,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11220570,반포1동,11220,145,4.983606621708336,98757.92,11.500437007797863,51306.782,10.845597715560633,5,0.22565455347086485,0.9154564010660422,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11220580,반포2동,11220,0,0,0,0,0,0,0,0,0,3,5. Very low or no reported damage,Cluster 3: 5. Very low or no reported damage
11220590,반포3동,11220,0,0,0,0,0,0,0,0,0,3,5. Very low or no reported damage,Cluster 3: 5. Very low or no reported damage
11220600,반포4동,11220,58,4.07753744390572,49004.81,10.7996941414923,18583.214,9.830067789665907,3,0.5773398690152588,0.7942288131643966,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11220610,방배본동,11220,145,4.983606621708336,128918.21,11.766941208079386,61365.922,11.024626239326587,4,0.3176566966534562,0.8841511743276668,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11220620,방배1동,11220,330,5.802118375377063,139060.06,11.842668396232902,53310.594,10.883909109951297,4,0.684929076710461,0.4925921478196248,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11220630,방배2동,11220,877,6.777646593635117,416249.7,12.939043001957058,165722.533,12.018076215056535,5,0.5717264811119751,0.48538263653018143,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11220640,방배3동,11220,165,5.111987788356544,278451.90134408,12.53700420858673,81020.94026881599,11.30247526449284,7,0.3995614549132212,0.7562689324105942,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11220650,방배4동,11220,406,6.008813185442595,133458.04,11.801549893265236,51018.419,10.83996160393986,3,0.9219090513797845,0.4936560264636974,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11220660,양재1동,11220,403,6.0014148779611505,167446.49913879,12.028425143137936,51326.369827758,10.845979413792612,6,0.36329899161288604,0.8055054378235178,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11220670,양재2동,11220,418,6.037870919922137,287170.37,12.567834424557637,110767.204,11.61519504460324,6,0.3997290792158116,0.7610139188852325,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11220680,내곡동,11220,205,5.327876168789581,181638.89,12.109781379618223,47399.378,10.766385482334915,6,0.6473785194760164,0.42065906434468403,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11230510,신사동,11230,44,3.8066624897703196,9627.52,9.17248480658453,3286.144,8.097774381648962,4,0.7732069213459077,0.6000863017567094,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11230511,개포3동,11230,0,0,0,0,0,0,0,0,0,3,5. Very low or no reported damage,Cluster 3: 5. Very low or no reported damage
11230520,논현1동,11230,234,5.459585514144159,105506.52022868,11.566537511146269,29844.744045736,10.303797530623239,8,0.28714124020886417,0.8599197889139444,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11230530,논현2동,11230,37,3.6375861597263857,9664.84,9.176353299402315,2894.188,7.970805327449564,4,0.9015087006729217,0.39200217815843336,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11230580,삼성1동,11230,26,3.295836866004329,12245.04,9.412957898405258,3780.168,8.237788235593595,5,0.8363870417315342,0.4064396079750953,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11230590,삼성2동,11230,50,3.9318256327243257,36703.38,10.510651372970536,11684.426,9.366097703304566,3,0.5875972139735273,0.7931057974093036,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11230600,대치1동,11230,1,0.6931471805599453,46057.5,10.73766760662641,27634.5,10.226856457101697,1,0,1,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11230630,대치4동,11230,112,4.727387818712341,29577.07,10.294788487347756,11026.924,9.308185880571155,6,0.33728918228593513,0.8263138478146762,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11230640,역삼1동,11230,197,5.288267030694535,184498.42001528,12.12540159890916,76762.454003056,11.24848394654357,6,0.3024493969920177,0.8481769485562299,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11230650,역삼2동,11230,44,3.8066624897703196,11323.65,9.3347370447964,3955.43,8.283097382487833,4,0.778960227167564,0.574213170249505,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11230660,도곡1동,11230,28,3.367295829986474,25805.15,10.15836811459662,7415.47,8.911458481720766,5,0.36628444824110507,0.8232263093236167,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11230670,도곡2동,11230,28,3.367295829986474,6317.58,8.75124977835147,2001.956,7.6023793683751135,2,0.7455733153359584,0.787849483205425,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11230680,개포1동,11230,19,2.995732273553991,16279.67,9.69773379350085,4832.204,8.483264880761848,1,0,1,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11230710,개포4동,11230,186,5.231108616854587,53601.27612478,10.889346811171832,17762.205224956,9.784884474640773,6,0.5861248471399768,0.46656864364771067,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11230720,일원본동,11230,5,1.791759469228055,1085.8899999999999,6.991075686048392,442.668,6.09507653498169,3,0.7992880658254088,0.6302240053493815,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11230730,일원1동,11230,190,5.25227342804663,43173.39,10.673002774368458,16162.318,9.690499632781632,5,0.7087548800624303,0.5632428467253274,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11230750,수서동,11230,31,3.4657359027997265,41528,10.634147257355846,12565.199999999999,9.438765948799947,2,0.9998076112155906,0.5081654092254798,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11230760,세곡동,11230,164,5.10594547390058,179249.8,12.096541221492354,45679.06,10.729417157814144,5,0.690345685567418,0.424231584450293,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11230770,압구정동,11230,11,2.4849066497880004,4300.32,8.36667723131812,1154.904,7.052638000801198,4,0.8668940078116507,0.4293205322693488,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11230780,청담동,11230,49,3.912023005428146,15412.720000000001,9.64301330086868,4770.574,8.470431508486918,4,0.7404256671908235,0.552468109707553,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11230790,대치2동,11230,27,3.332204510175204,8278.92222973,9.02158885479051,3231.084445946,8.080882547377005,5,0.5097046477826461,0.647343031416071,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11230800,개포2동,11230,16,2.833213344056216,75616.83114397,11.233447396049353,15444.193343191002,9.645053123447914,4,0.15026754362987765,0.9601946615449467,4,2. High damage but concentrated,Cluster 4: 2. High damage but concentrated
11240510,풍납1동,11240,67,4.219507705176107,8286.45,9.022497601293415,3343.622,8.115108961692536,3,0.7637552410745476,0.551829423302036,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11240520,풍납2동,11240,95,4.564348191467836,17281.41,9.757444500225938,6657.727,8.803683604123497,3,0.839721632222688,0.5213917602809488,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11240530,거여1동,11240,45,3.828641396489095,8942.45,9.098676699765244,2140.709,7.66935938743692,3,0.9165919032544112,0.489850792424379,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11240540,거여2동,11240,38,3.6635616461296463,4518.66,8.416192048758079,904.5490000000001,6.808541389608682,3,0.5890126115118974,0.7880767100510861,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11240550,마천1동,11240,121,4.804021044733257,18083.41,9.802805520132717,4440.379,8.398720192790137,3,0.8131372070193695,0.5034732395590557,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11240560,마천2동,11240,86,4.465908118654584,15386.44,9.64130687121622,4183.726,8.33919650885666,3,0.9669648185047572,0.44464169020628974,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11240570,방이1동,11240,37,3.6375861597263857,8825.6268671,9.08552821235832,2592.04037342,7.860586355575569,4,0.7267921376564309,0.5633376759766227,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11240580,방이2동,11240,229,5.438079308923196,53680.21,10.890818312375126,18182.83,9.808288016610543,3,0.7431056623638806,0.694760441581426,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11240590,오륜동,11240,47,3.871201010907891,77673.27,11.260279336083839,20041.32,9.905601316961224,3,0.9340760806447652,0.49325239056110076,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11240600,오금동,11240,65,4.189654742026425,14730.77,9.597761665170479,4071.025,8.311895697700706,3,0.7510709468825266,0.5705111120663715,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11240610,송파1동,11240,132,4.890349128221754,29236.36,10.283202622509872,8619.094000000001,9.06185126847067,3,0.6789891351509953,0.7090609523460355,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11240620,송파2동,11240,40,3.713572066704308,10732.85,9.281157578351822,3091.3630000000003,8.03669080255777,3,0.9318858713198434,0.49764683086392636,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11240630,석촌동,11240,120,4.795790545596741,24921.10228855,10.123510330841954,7067.13245771,8.863351573743612,4,0.737407719932568,0.49857138253521976,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11240640,삼전동,11240,130,4.875197323201151,30973.52,10.340920210009234,11784.417,9.374618198706898,3,0.7423366513487861,0.6990985638067627,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11240650,가락본동,11240,44,3.8066624897703196,10528.63,9.261948466808873,2951.329,7.990349629374787,3,0.9322445311371157,0.49613648630837154,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11240660,가락1동,11240,1,0.6931471805599453,12,2.5649493574615367,1.2000000000000002,0.7884573603642703,1,0,1,2,4. Low damage and episodic,Cluster 2: 4. Low damage and episodic
11240670,가락2동,11240,30,3.4339872044851463,5646.84,8.639028450159918,1511.657,7.32162298617087,3,0.7001774163819507,0.6518409930295034,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11240680,문정1동,11240,28,3.367295829986474,5270.28,8.570028496294277,1177.193,7.071737187803599,4,0.8419549801941152,0.43935871178302965,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11240690,문정2동,11240,8,2.1972245773362196,4405.2699999999995,8.39078380555737,927.789,6.833881587074963,2,0.8534222281182258,0.7214830096067102,1,3. Moderate or low damage but recurrent,Cluster 1: 3. Moderate or low damage but recurrent
11240710,잠실본동,11240,61,4.127134385045092,12209.2,9.41002694698698,3160.547,8.05881674374907,3,0.7907672266263014,0.5962395117047776,5,1. High damage and recurrent,Cluster 5: 1. High damage and recurrent
11240750,잠실4동,11240,0,0,0,0,0,0,0,0,0,3,5. Very low or no reported damage,Cluster 3: 5. Very low or no reported damage
11240770,잠실6동,11240,2,1.0986122886681098,2761.2,7.923782742643828,504.24,6.225033563905774,1,0,1,2,4. Low damage and episodic,Cluster 2: 4. Low damage and episodic
